1995.9988	0.00160069	0.001833097
1346.0009	0.0016917546	0.0010640294
905.99988	0.0017546252	0.00049025938
609.0011	0.0018779279	2.6413283e-05
410.00079	0.0020445006	-0.00036366427
275.99976	0.0022611977	-0.00065513758
185.99908	0.002511696	-0.00092210184
128.99982	0.0027656744	-0.0011684553
84.000633	0.0031507497	-0.0013827804
56.999268	0.0035117124	-0.0015706093
38.000286	0.0039499002	-0.001769918
26.000196	0.0043412903	-0.0020203991
16.998964	0.0049341149	-0.0022810621
12.000091	0.0054836869	-0.0025473565
8.0000601	0.0063995374	-0.0029515992
4.9988737	0.0074679428	-0.003102022
4.00003	0.0081006624	-0.003029723
2.000015	0.0097224768	-0.0024125944
1.4994293	0.010139887	-0.0020225837
0.99884343	0.010516115	-0.0014864544
0.66589564	0.010766155	-0.0013842583
0.40046871	0.010947932	-0.0010540626
0.28638169	0.011174457	-0.00098819041
0.20023435	0.011343551	-0.00091885036
0.14202669	0.011571107	-0.00093895773
0.095460564	0.011823792	-0.0011640813
