1995.9988	0.0016976295	0.0019289425
1346.0009	0.0016913448	0.0011057877
905.99988	0.001787713	0.00049984566
609.0011	0.001928247	1.9918967e-05
410.00079	0.0020821963	-0.00038129691
275.99976	0.0022646661	-0.00070811255
185.99908	0.002519873	-0.00096471637
128.99982	0.0028139967	-0.0012611552
84.000633	0.003198063	-0.0015265779
56.999268	0.0036224844	-0.0017779788
38.000286	0.0041174567	-0.0020309724
26.000196	0.0046048388	-0.002241103
16.998964	0.0052518668	-0.0025907969
12.000091	0.0057636499	-0.0029949865
8.0000601	0.0067835324	-0.0034851334
4.9988737	0.0080659287	-0.0038259502
4.00003	0.0087100333	-0.0038074374
2.000015	0.011102704	-0.0033667067
1.4994293	0.011521927	-0.0028514008
0.99884343	0.012114808	-0.0023040934
0.66589564	0.012473247	-0.0020014602
0.40046871	0.012935251	-0.0016278051
0.28638169	0.01322949	-0.0015589476
0.20023435	0.013403573	-0.0015641947
0.14202669	0.013634984	-0.0016473691
0.095460564	0.013904243	-0.0018362897
