1995.9988	0.001493577	0.0019224508
1346.0009	0.0017248432	0.0010506721
905.99988	0.0017954911	0.00045505902
609.0011	0.0019249807	-1.0307022e-05
410.00079	0.0020861032	-0.00041725844
275.99976	0.0022931474	-0.00075027341
185.99908	0.0025694438	-0.0010633821
128.99982	0.0028424629	-0.0013681178
84.000633	0.0032475919	-0.001749733
56.999268	0.0037248381	-0.0020672025
38.000286	0.0042799227	-0.0023715512
26.000196	0.0048056357	-0.0027602161
16.998964	0.0053968667	-0.0032654356
12.000091	0.0059500095	-0.0037512134
8.0000601	0.0065707676	-0.0047536064
4.9988737	0.0077176937	-0.006333157
4.00003	0.0083427513	-0.0073653948
2.000015	0.012267476	-0.011356446
1.4994293	0.014920625	-0.012830097
0.99884343	0.019728906	-0.014542231
0.66589564	0.02511831	-0.014598173
0.40046871	0.031072685	-0.01252203
0.28638169	0.033847332	-0.010690236
0.20023435	0.035854112	-0.008558793
0.14202669	0.037121598	-0.0068878229
0.095460564	0.038072236	-0.0054878616
