1995.9988	0.0018653496	0.0017634024
1346.0009	0.0017578335	0.001075572
905.99988	0.0018261945	0.00045517585
609.0011	0.0019504257	-3.3279317e-05
410.00079	0.0021090843	-0.00042863996
275.99976	0.0023379805	-0.00079199031
185.99908	0.0025903226	-0.0010918882
128.99982	0.0028558038	-0.001436942
84.000633	0.0033057511	-0.001828439
56.999268	0.0037541057	-0.0021776087
38.000286	0.0043098461	-0.0025473651
26.000196	0.0048790183	-0.002975605
16.998964	0.0054710121	-0.0034927214
12.000091	0.005920345	-0.0041832221
8.0000601	0.0066644778	-0.005256434
4.9988737	0.0075880778	-0.0069947811
4.00003	0.0082146227	-0.0082133133
2.000015	0.010933046	-0.013828899
1.4994293	0.013303406	-0.01694639
0.99884343	0.01828178	-0.022235297
0.66589564	0.026060561	-0.027486302
0.40046871	0.039150529	-0.03109506
0.28638169	0.048436228	-0.030511433
0.20023435	0.057340682	-0.027651174
0.14202669	0.06379839	-0.023782622
0.095460564	0.068944328	-0.019280698
